id,sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,r_days_from_arrest,is_violent_recid,vr_charge_degree,type_of_assessment,score_text,v_type_of_assessment,v_decile_score,v_score_text,start,end,event,two_year_recid,r_days_from_arrest_missing
249,Male,46,Greater than 45,Caucasian,0,1,0,0,6,22.0,31.0,F,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,22,1,1,0
252,Male,31,25 - 45,Caucasian,0,5,0,0,0,0.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,2,719,0,0,1
254,Male,25,25 - 45,African-American,0,2,0,0,1,-1.0,1.0,M,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,1,31,1,1,0
257,Male,23,Less than 25,Hispanic,0,3,0,0,0,-1.0,2.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,5,Medium,0,935,0,0,1
258,Female,32,25 - 45,African-American,0,7,0,0,5,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,3,Low,0,1138,0,0,1
259,Male,52,Greater than 45,Hispanic,0,1,0,0,2,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,2,108,0,0,1
260,Male,62,Greater than 45,African-American,0,4,0,0,8,0.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,16,1151,0,0,1
264,Male,31,25 - 45,Hispanic,0,9,0,0,8,29.0,61.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,7,Medium,0,29,0,1,0
265,Male,28,25 - 45,African-American,0,6,0,0,6,-1.0,1.0,M,1,(M2),-1.0,1,(F2),Risk of Recidivism,Medium,Risk of Violence,6,Medium,0,482,1,1,1
266,Male,54,Greater than 45,Hispanic,0,1,0,0,2,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,187,946,0,0,1
267,Male,58,Greater than 45,Hispanic,0,2,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,302,0,0,1
268,Male,78,Greater than 45,Caucasian,0,1,0,0,1,-1.0,1.0,M,1,(F3),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,310,1,1,1
269,Male,56,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,760,0,0,1
271,Male,24,Less than 25,Other,0,2,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,1,808,0,0,1
275,Male,22,Less than 25,African-American,0,5,0,0,1,0.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,5,Medium,0,200,1,1,1
277,Male,47,Greater than 45,African-American,0,8,0,0,23,-1.0,1.0,M,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,1,Low,0,9,1,1,0
278,Male,23,Less than 25,African-American,0,2,0,0,0,-1.0,1.0,M,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,176,1,1,0
279,Male,57,Greater than 45,Hispanic,0,1,0,0,1,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,20,889,0,0,1
281,Male,66,Greater than 45,African-American,0,1,0,0,3,-10.0,10.0,F,1,(M1),-1.0,1,(M1),Risk of Recidivism,Low,Risk of Violence,1,Low,0,943,1,0,1
282,Male,45,Greater than 45,Caucasian,0,4,0,0,8,0.0,0.0,M,1,(M1),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,71,584,0,1,1
287,Male,37,25 - 45,African-American,0,9,0,0,2,0.0,0.0,M,1,(M1),0.0,1,(M1),Risk of Recidivism,High,Risk of Violence,8,High,0,104,1,1,0
288,Male,39,25 - 45,Caucasian,0,4,0,0,0,0.0,0.0,F,1,(M1),1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,1,389,1,1,0
289,Male,26,25 - 45,African-American,0,9,0,0,9,0.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,8,High,79,173,1,1,0
291,Male,45,Greater than 45,Caucasian,0,3,0,0,2,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,358,1155,0,0,1
293,Male,23,Less than 25,African-American,0,3,0,0,0,-1.0,1.0,F,1,(F2),0.0,1,(F2),Risk of Recidivism,Low,Risk of Violence,4,Low,0,320,1,1,0
294,Male,34,25 - 45,African-American,0,2,0,0,2,0.0,1.0,M,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,26,758,1,0,0
297,Female,23,Less than 25,African-American,0,4,0,0,1,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,954,0,0,1
298,Male,36,25 - 45,Other,0,3,0,0,2,-1.0,1.0,M,1,(F2),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,2,598,1,1,0
299,Male,50,Greater than 45,Caucasian,0,1,0,0,1,-4.0,4.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,879,0,0,1
300,Female,37,25 - 45,Caucasian,0,3,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,875,0,0,1
301,Male,44,25 - 45,Caucasian,0,4,0,0,4,0.0,0.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,1,1181,0,0,1
302,Female,35,25 - 45,African-American,0,9,1,0,23,-1.0,1.0,F,1,(F3),-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,9,High,1,318,1,1,1
304,Male,24,Less than 25,Other,0,5,0,0,5,-1.0,1.0,F,1,(F3),-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,54,1,1,1
306,Male,26,25 - 45,African-American,0,10,0,0,2,-1.0,1.0,F,1,(F3),1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,8,High,0,379,1,1,0
308,Male,27,25 - 45,African-American,0,2,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,2,1102,0,0,1
310,Female,28,25 - 45,African-American,0,8,0,0,0,0.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,6,Medium,29,885,0,0,1
313,Female,28,25 - 45,Caucasian,0,9,0,0,7,-1.0,1.0,F,1,(F3),-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,6,Medium,0,216,1,1,1
315,Male,38,25 - 45,African-American,0,1,0,0,2,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,61,0,0,1
317,Female,28,25 - 45,African-American,0,9,0,0,1,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,7,Medium,38,889,0,0,1
319,Male,56,Greater than 45,Caucasian,0,1,0,0,7,-1.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,245,1,1,1
320,Male,38,25 - 45,African-American,0,9,0,0,15,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,3,Low,1,1137,0,0,1
321,Male,28,25 - 45,African-American,0,5,0,0,2,-1.0,2147.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,883,0,0,1
326,Female,51,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,M,1,(M1),0.0,1,(M1),Risk of Recidivism,Low,Risk of Violence,1,Low,0,169,1,1,0
327,Male,51,Greater than 45,Caucasian,0,2,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,883,0,0,1
329,Male,36,25 - 45,Other,0,1,0,0,1,-1.0,1.0,M,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,229,0,1,0
330,Male,48,Greater than 45,African-American,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1174,0,0,1
331,Male,37,25 - 45,Caucasian,0,3,0,0,4,0.0,0.0,F,1,(M2),3.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,2,516,1,1,0
332,Female,30,25 - 45,African-American,0,7,0,0,2,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,2,1054,0,0,1
333,Female,41,25 - 45,African-American,0,6,0,0,5,0.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,3,Low,0,878,0,0,1
334,Male,27,25 - 45,African-American,0,10,0,0,11,-1.0,1.0,F,1,(F3),-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,9,High,222,433,1,1,1
335,Male,37,25 - 45,African-American,0,1,0,0,0,-1.0,1.0,M,1,(M1),0.0,1,(M1),Risk of Recidivism,Low,Risk of Violence,1,Low,1,870,1,0,0
336,Male,33,25 - 45,Other,0,4,0,0,4,0.0,1.0,F,1,(M1),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,2,314,1,1,1
337,Male,54,Greater than 45,African-American,0,9,0,0,11,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,9,High,129,1060,0,0,1
338,Male,23,Less than 25,African-American,0,9,0,0,2,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,5,Medium,71,1058,0,0,1
344,Male,41,25 - 45,African-American,0,1,0,0,0,0.0,0.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,797,0,0,1
345,Male,52,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1051,0,0,1
347,Male,43,25 - 45,Caucasian,0,4,0,0,13,0.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,51,161,1,1,0
348,Male,52,Greater than 45,African-American,0,4,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,13,787,0,0,1
349,Male,28,25 - 45,Caucasian,0,1,0,0,1,-3.0,3.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,1050,0,0,1
350,Male,30,25 - 45,African-American,0,9,0,2,11,-1.0,1.0,M,1,(M1),0.0,1,(F1),Risk of Recidivism,High,Risk of Violence,4,Low,0,119,1,1,0
351,Male,28,25 - 45,Caucasian,0,5,0,0,1,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,3,Low,6,917,0,0,1
354,Male,22,Less than 25,African-American,0,4,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,6,Medium,0,1134,0,0,1
355,Male,30,25 - 45,African-American,0,2,0,0,4,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,1123,0,0,1
356,Male,25,25 - 45,Hispanic,0,4,0,0,4,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,1,880,0,0,1
357,Male,31,25 - 45,Caucasian,0,8,0,0,0,-1.0,1.0,F,1,(F2),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,5,Medium,30,401,1,1,0
358,Male,37,25 - 45,Caucasian,0,2,0,0,0,-1.0,1.0,F,1,(M1),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,34,172,0,1,1
359,Male,32,25 - 45,African-American,0,9,1,0,14,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,8,High,0,836,0,0,1
361,Male,53,Greater than 45,Caucasian,0,1,0,0,1,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1171,0,0,1
362,Male,28,25 - 45,African-American,0,8,0,0,25,29.0,70.0,F,1,(F3),-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,9,High,0,29,0,1,1
363,Male,44,25 - 45,Caucasian,0,5,0,0,8,-1.0,1.0,M,1,(M1),294.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,3,Low,4,136,1,1,0
364,Male,25,25 - 45,African-American,0,3,0,0,0,0.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,938,0,0,1
366,Male,22,Less than 25,Caucasian,0,8,0,1,1,0.0,0.0,M,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,7,Medium,6,531,1,1,0
369,Female,37,25 - 45,Other,0,1,0,0,0,-1.0,2.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,844,0,0,1
372,Female,40,25 - 45,Other,0,2,0,0,3,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,891,0,0,1
379,Female,31,25 - 45,Hispanic,0,2,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,1119,0,0,1
381,Male,23,Less than 25,Hispanic,0,6,0,1,1,-1.0,1.0,F,1,(F3),1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,82,1,1,0
382,Female,23,Less than 25,Caucasian,0,5,0,4,5,-1.0,1.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,7,Medium,0,607,1,1,0
383,Male,24,Less than 25,Hispanic,0,8,0,0,0,-3.0,3.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,7,Medium,0,1152,0,0,1
384,Male,29,25 - 45,African-American,0,3,0,0,1,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,731,0,0,1
385,Male,20,Less than 25,African-American,0,8,0,0,1,-1.0,1.0,F,1,(F3),0.0,1,(F3),Risk of Recidivism,High,Risk of Violence,7,Medium,0,104,1,1,0
386,Male,30,25 - 45,African-American,0,6,0,0,2,-1.0,1.0,F,1,(F2),135.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,5,Medium,1,55,1,1,0
389,Male,39,25 - 45,Other,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,204,0,0,1
390,Male,27,25 - 45,African-American,0,4,0,0,4,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,700,0,0,1
393,Female,37,25 - 45,African-American,0,1,0,0,2,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,294,0,0,1
396,Male,20,Less than 25,African-American,0,8,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,6,Medium,2,772,0,0,1
398,Male,22,Less than 25,Hispanic,0,7,0,1,0,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,6,Medium,2,66,0,0,1
399,Female,52,Greater than 45,African-American,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,973,0,0,1
400,Female,23,Less than 25,African-American,0,4,0,0,0,-1.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,3,468,1,1,1
402,Female,48,Greater than 45,African-American,0,2,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,1,870,0,0,1
404,Male,25,25 - 45,Caucasian,0,5,0,0,0,0.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,355,0,0,1
405,Male,27,25 - 45,Caucasian,0,6,0,0,0,-1.0,1.0,F,1,(F3),0.0,1,(F3),Risk of Recidivism,Medium,Risk of Violence,7,Medium,1,220,1,1,0
406,Male,30,25 - 45,African-American,0,7,0,0,11,0.0,0.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,6,Medium,1,197,1,1,0
407,Male,22,Less than 25,African-American,0,10,1,1,3,-1.0,1.0,M,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,7,Medium,0,4,1,1,0
408,Female,22,Less than 25,Caucasian,0,3,0,0,1,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,822,0,0,1
411,Female,41,25 - 45,African-American,0,3,0,0,2,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,970,0,0,1
414,Female,25,25 - 45,Other,0,2,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,793,0,0,1
416,Male,52,Greater than 45,African-American,0,6,0,0,3,0.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,2,Low,25,43,1,1,0
417,Male,43,25 - 45,African-American,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,40,1092,0,0,1
423,Male,37,25 - 45,Caucasian,0,1,0,0,3,-4.0,4.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,758,0,0,1
425,Male,70,Greater than 45,Caucasian,0,1,0,0,1,-13.0,13.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1079,0,0,1
428,Male,46,Greater than 45,Caucasian,0,4,0,0,3,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,13,1066,0,0,1
429,Male,21,Less than 25,African-American,0,9,0,0,0,-1.0,1.0,M,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,7,Medium,0,278,1,1,0
430,Male,26,25 - 45,African-American,0,8,0,0,1,-1.0,1.0,M,1,(F3),0.0,1,(F3),Risk of Recidivism,High,Risk of Violence,6,Medium,1,415,1,1,0
431,Male,38,25 - 45,Hispanic,0,1,0,0,3,23.0,82.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,23,1,1,0
432,Male,34,25 - 45,Caucasian,0,4,0,0,5,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,802,0,0,1
435,Male,34,25 - 45,African-American,0,4,0,0,5,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,849,0,0,1
437,Male,23,Less than 25,Caucasian,0,5,0,0,0,0.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,5,Medium,1,373,1,1,1
438,Male,34,25 - 45,African-American,0,4,0,0,5,-1.0,1.0,F,1,(M1),1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,2,171,1,1,0
440,Male,39,25 - 45,African-American,0,3,0,0,6,-1.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,2,48,1,1,1
441,Male,24,Less than 25,Other,0,3,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,5,Medium,0,1088,0,0,1
445,Male,58,Greater than 45,Caucasian,0,3,0,0,2,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,1133,0,0,1
446,Female,21,Less than 25,African-American,0,6,0,0,0,0.0,0.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,7,Medium,1,1186,0,0,1
451,Male,23,Less than 25,African-American,0,8,0,1,4,-11.0,11.0,M,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,5,Medium,0,246,1,1,0
452,Male,62,Greater than 45,Caucasian,0,1,0,0,0,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,2,444,0,0,1
456,Male,37,25 - 45,Caucasian,0,3,0,0,5,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,10,851,0,0,1
457,Male,43,25 - 45,Other,0,2,0,0,2,-1.0,1.0,F,1,(F3),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,7,614,1,1,1
459,Female,32,25 - 45,African-American,0,1,0,0,5,0.0,2.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,852,0,0,1
461,Male,23,Less than 25,Hispanic,0,3,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,5,Medium,45,463,0,0,1
462,Male,27,25 - 45,African-American,0,1,0,0,0,0.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,1,1089,0,0,1
463,Male,44,25 - 45,Caucasian,0,1,0,0,0,-1.0,1.0,M,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,570,1,1,0
464,Male,28,25 - 45,Caucasian,0,3,0,0,3,-1.0,1.0,M,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,412,1,1,1
465,Female,42,25 - 45,Caucasian,0,2,0,0,0,-3.0,3.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,57,0,0,1
467,Male,24,Less than 25,Other,0,10,1,0,9,-1.0,1.0,F,1,(M1),1.0,1,(M2),Risk of Recidivism,High,Risk of Violence,10,High,4,80,1,1,0
468,Male,27,25 - 45,African-American,0,2,0,0,0,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,17,808,0,0,1
469,Male,20,Less than 25,African-American,0,10,0,0,0,-1.0,1.0,F,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,9,High,0,30,1,1,0
474,Female,51,Greater than 45,Caucasian,0,1,0,0,0,0.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,741,0,0,1
475,Male,56,Greater than 45,Caucasian,0,1,0,0,0,0.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,842,0,0,1
478,Male,29,25 - 45,African-American,0,9,0,0,7,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,6,Medium,0,1072,0,0,1
480,Male,20,Less than 25,African-American,0,9,0,0,0,-1.0,1.0,F,1,(MO3),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,8,High,209,258,1,1,0
484,Male,27,25 - 45,Caucasian,0,5,0,0,8,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,3,Low,67,370,0,0,1
485,Male,24,Less than 25,African-American,0,9,1,0,2,-1.0,1.0,F,1,(M1),0.0,1,(F3),Risk of Recidivism,High,Risk of Violence,9,High,18,69,1,1,0
487,Male,53,Greater than 45,Caucasian,0,6,0,0,36,-7.0,7.0,F,1,(M1),-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,9,High,26,148,0,1,1
489,Male,28,25 - 45,Caucasian,0,3,0,0,2,0.0,1.0,M,1,(M2),-1.0,1,(M1),Risk of Recidivism,Low,Risk of Violence,4,Low,1,107,1,1,1
494,Male,21,Less than 25,Hispanic,0,5,1,0,3,-22.0,22.0,F,1,(M1),-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,6,Medium,0,501,0,0,1
495,Female,36,25 - 45,African-American,0,7,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,5,Medium,11,1061,0,0,1
496,Female,25,25 - 45,Caucasian,0,4,0,0,2,-2.0,2.0,M,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,54,0,1,0
497,Female,23,Less than 25,Hispanic,0,3,0,0,1,0.0,1.0,M,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,824,1,0,0
499,Male,28,25 - 45,Caucasian,0,5,0,0,1,-4.0,4.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,3,Low,0,135,0,0,1
500,Female,21,Less than 25,African-American,0,8,0,0,0,-1.0,1.0,F,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,7,Medium,0,271,0,1,0
501,Male,36,25 - 45,Caucasian,0,3,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,830,0,0,1
502,Male,24,Less than 25,African-American,0,3,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,750,0,0,1
